kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 83 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 64000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 64000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 58496 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 35168 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 40544 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 645120 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1140736 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 761664 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1141120 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 762016 0 0 0 0 0 0 0 
